"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"TRINITY_DN4840_c0_g1"	402.021086079176	-0.027073519208352	0.0957328173004863	-0.28280290888519	0.777327924355504	0.839103861195346
"TRINITY_DN4840_c0_g2"	407.480032052444	2.09390677367961	0.166767790576502	12.5558224789161	3.6932350948592e-36	6.39847099236753e-35
"TRINITY_DN4840_c0_g3"	342.73234580438	0.120325291346825	0.122070371118539	0.985704313374949	0.324278232221949	0.413180368494532
"TRINITY_DN4841_c0_g1"	2009.64297939441	1.2448759080929	0.0945790034958711	13.1622861531549	1.4464208470093e-39	2.78039908400374e-38
"TRINITY_DN4842_c0_g1"	92.9980053443596	-1.90749411566455	0.211027764585645	-9.03906706025119	1.58014601768571e-19	1.48079144465293e-18
"TRINITY_DN4843_c0_g1"	69.9852248659045	0.340588322635839	0.206907090251217	1.64609304699183	0.0997446037284272	0.156304376863789
"TRINITY_DN4844_c0_g1"	324.766933134776	0.22624033707578	0.10642738409113	2.12577184911411	0.0335222610809566	0.0612463812864497
"TRINITY_DN4845_c0_g1"	1326.43485963617	1.33605702462746	0.104508615839454	12.7841806524345	2.00969575904268e-37	3.67487224510661e-36
"TRINITY_DN4845_c0_g2"	1119.36297086237	1.39569496309093	0.0848601773226378	16.4469956005926	8.81329261284083e-61	2.91454783062943e-59
"TRINITY_DN4846_c0_g1"	6.81318407548673	-5.69189335324661	2.44704916688315	-2.32602328971448	0.0200173082688232	0.0389533739876222
"TRINITY_DN4846_c0_g2"	17.8493338472324	-0.42135455416209	0.449041274419934	-0.938342593799181	0.348068377112966	0.439244734283689
"TRINITY_DN4847_c0_g1"	352.148285809148	1.39465738370821	0.180071650866899	7.74501359316728	9.55716216484317e-15	7.12693107289196e-14
"TRINITY_DN4848_c0_g1"	28.5016073559874	-1.98779754582519	0.405707267791592	-4.89958574477967	9.60389309817485e-07	3.85431047245084e-06
"TRINITY_DN4848_c1_g1"	3.79959885271306	0.793728829621162	1.31160803441831	0.605157035328149	0.545074660387846	0.636856991518445
"TRINITY_DN4849_c0_g1"	254.855357146583	-0.904196132369315	0.50977812815714	-1.7737052306226	0.076111920799144	0.124003848202259
"TRINITY_DN4849_c1_g1"	8818.36964567343	-1.20336496560816	0.234574344239896	-5.12999394502192	2.89751498631711e-07	1.23048255468892e-06
"TRINITY_DN4849_c2_g1"	9935.37876029202	-1.15854004896138	0.227665597612741	-5.08877960091301	3.60375147972904e-07	1.51619551815359e-06
"TRINITY_DN4849_c3_g1"	7695.87589314406	-0.881953542443324	0.241496967249608	-3.6520274042686	0.000260178112085321	0.00074907061642982
"TRINITY_DN4849_c4_g1"	11876.7070976122	-1.27208933203318	0.273737186952172	-4.64711918098086	3.36602711585446e-06	1.26721020832168e-05
"TRINITY_DN4850_c0_g1"	453.900073050857	1.0608478073768	0.109254249895633	9.70989969168427	2.73606242061497e-22	2.84320526612138e-21
"TRINITY_DN4850_c0_g2"	104.691361872951	0.761229232524535	0.161240186792437	4.72108875378854	2.34585540652504e-06	8.9806146456694e-06
"TRINITY_DN4851_c0_g1"	17.0576821241791	-0.144156285228874	0.458694271453133	-0.314275311902611	0.753311947243978	0.819973634458292
"TRINITY_DN4852_c0_g1"	186.085077017789	0.315793827440858	0.134445500261382	2.3488612621985	0.0188309218539458	0.0369087425276402
"TRINITY_DN4853_c0_g1"	37.8883015787055	-0.00867640565685203	0.2847024432384	-0.0304753466747973	0.975687954750158	0.983006292034607
"TRINITY_DN4854_c0_g1"	593.579899927347	0.453732401165836	0.108995240970504	4.16286433357785	3.14280113030079e-05	0.000103869004549431
"TRINITY_DN4855_c0_g1"	229.920274963054	4.35770610930451	0.190349770669106	22.8931513496789	5.43659664279214e-116	4.31753076449478e-114
"TRINITY_DN4855_c1_g1"	298.047160197313	0.738645010564014	0.160362457922888	4.60609683919413	4.10297374020493e-06	1.5287792566243e-05
"TRINITY_DN4856_c0_g1"	4.46553166924545	-0.505567817755816	1.43761508482089	-0.351671197035891	0.725084863852786	0.795976522925872
"TRINITY_DN4856_c0_g2"	18.6303209689323	0.289459926024585	0.419076428833767	0.690709154962766	0.489748334936391	0.585030949067626
"TRINITY_DN4857_c0_g1"	15.2452263952651	-1.02120101403903	0.546579862875448	-1.86834730549108	0.0617136768709543	0.103458367389212
"TRINITY_DN4858_c0_g1"	42.1293487003207	-0.407629333568557	0.271703332156583	-1.50027359007007	0.133543547622348	0.199581565677355
"TRINITY_DN4859_c0_g1"	46.2311688349042	0.626807406069379	0.275312875152488	2.27670938281477	0.0228035858488815	0.043749429383853
"TRINITY_DN4859_c0_g2"	149.582581757124	-0.620482344124466	0.171044354851465	-3.62761077185676	0.000286056060958815	0.000817947422662789
"TRINITY_DN4860_c0_g1"	331.92903638188	-0.0698274017453551	0.116575514599866	-0.598988578219284	0.549180501197087	0.640897120350134
"TRINITY_DN4861_c0_g1"	16.53491103829	2.7109292586295	0.550890328062183	4.9209962864396	8.61047645938585e-07	3.48595350500798e-06
"TRINITY_DN4862_c0_g1"	101.293668457435	-0.26055031091813	0.178823841419843	-1.45702222281653	0.145110245971162	0.213437809404656
"TRINITY_DN4863_c0_g1"	61.8774463777339	0.59787472808902	0.221245432420513	2.70231444576294	0.00688586067640531	0.0150619549978468
"TRINITY_DN4864_c0_g1"	560.168162505999	-0.503992064066123	0.132221029592218	-3.81173906768447	0.000137992503939306	0.000415773592594752
"TRINITY_DN4864_c0_g2"	29.1233366975474	-1.68205009913969	0.372663581764226	-4.51358861302385	6.37397996949733e-06	2.3116300689377e-05
"TRINITY_DN4865_c0_g1"	33.5499312944009	-0.987814073247627	0.477931390949723	-2.06685330144289	0.0387479791933972	0.0695099775142888
"TRINITY_DN4866_c0_g1"	21.4331679183778	-0.713832634134229	0.413532313075381	-1.72618344821849	0.0843144148121335	0.135560932932764
"TRINITY_DN4866_c0_g2"	119.622271557488	-0.128680424149641	0.154605791073895	-0.832313092904371	0.405232242214976	0.499935003435644
"TRINITY_DN4866_c1_g1"	239.137158524862	0.614617370586356	0.115238177766212	5.33345270204855	9.6362671615261e-08	4.30035220333896e-07
"TRINITY_DN4866_c1_g2"	4.15142675018939	-2.96987575835524	1.53683880829689	-1.93245755008389	0.0533030566847696	0.0913574758554337
"TRINITY_DN4866_c2_g1"	50996.2392119026	0.479174449789298	0.119441247684842	4.01180043810031	6.02574282967942e-05	0.00019220194074146
"TRINITY_DN4867_c0_g1"	24.9593822723807	-1.24661386356559	0.400598979075694	-3.11187478920168	0.00185903329625414	0.00457608196001018
"TRINITY_DN4868_c0_g1"	23.3180304137167	-3.29923034565479	0.609568340775948	-5.41240436052675	6.21840693154577e-08	2.83574878528969e-07
"TRINITY_DN4869_c0_g1"	36.4313646171904	-3.43241886989451	0.489357816544183	-7.0141290357515	2.31385778024147e-12	1.49139648394711e-11
"TRINITY_DN486_c0_g1"	7.4859001053129	2.25983672509776	2.21247141994866	1.02140832406784	0.307061023194251	0.394337102496866
"TRINITY_DN4870_c0_g1"	75.8530885650844	0.0783160176491032	0.224901467676442	0.348223684168099	0.727672202169553	0.797931219472358
"TRINITY_DN4871_c0_g1"	190.769374476222	0.417946413282814	0.121375065298289	3.44342894692313	0.000574387501485721	0.00156311556182207
"TRINITY_DN4872_c0_g1"	127.601684280949	1.19746588483597	0.170053113165504	7.04171692329172	1.8988530349955e-12	1.22973339409232e-11
"TRINITY_DN4872_c0_g2"	268.010547073956	-0.384943620747964	0.109751407105143	-3.50741399041184	0.000452484600635188	0.00125045274445284
"TRINITY_DN4872_c0_g3"	18.9415899849385	-1.21404120229996	0.470573143470977	-2.57992029325157	0.00988231217748	0.0208492450050383
"TRINITY_DN4873_c0_g1"	113.443153671055	0.312650070733795	0.160456554535751	1.94850295544725	0.0513548115327176	0.0884931323241076
"TRINITY_DN4874_c0_g1"	15.8873400511836	-2.69152137822125	0.641735729045085	-4.19412735866567	2.7392405460039e-05	9.14200525782897e-05
"TRINITY_DN4874_c0_g2"	21.7844985136205	-1.40745119920146	0.466718847118451	-3.0156296620356	0.00256446266872702	0.00614026272793794
"TRINITY_DN4875_c0_g1"	6027.48302617985	1.18077689367733	0.0972146094327007	12.1460848381514	6.01790551265772e-34	9.74327559192202e-33
"TRINITY_DN4876_c0_g1"	65.4473708055458	1.53880792163506	0.218073079722047	7.05638643520972	1.70888177052416e-12	1.11000797989868e-11
"TRINITY_DN4877_c0_g1"	54.3042915491898	-3.15221677813576	0.364685513739971	-8.64365778012056	5.44414544801597e-18	4.80391747562156e-17
"TRINITY_DN4878_c0_g1"	265.348137072781	0.692638696201584	0.305269493011544	2.26894174510714	0.0232718686867078	0.0445535687684991
"TRINITY_DN4879_c0_g1"	32.028227339694	0.0887285272286388	0.322309506745244	0.275289823513554	0.783093582203201	0.843683143055075
"TRINITY_DN4880_c0_g1"	101.123089061034	-0.452099598373452	0.167273107263539	-2.70276319827771	0.00687657175724436	0.0150507142866262
"TRINITY_DN4881_c0_g1"	99.4723985135933	-1.37548373886257	0.192384110390924	-7.1496743471568	8.69840066267562e-13	5.7601095076026e-12
"TRINITY_DN4882_c0_g1"	125.241782052057	-0.379391495552612	0.161977507853681	-2.34224801072583	0.019167972865425	0.0374883237058824
"TRINITY_DN4883_c0_g1"	259.639951971788	-0.240484642378386	0.121746193798396	-1.97529495481899	0.0482346854539385	0.0838998205817507
"TRINITY_DN4884_c0_g1"	215.167265963266	3.97405481892177	0.184727299539707	21.5130889090248	1.17419198851447e-102	7.83755143253828e-101
"TRINITY_DN4884_c0_g2"	23.0562455427772	1.43503589373752	0.40951119100292	3.50426539070403	0.000457868809790295	0.00126404786869282
"TRINITY_DN4885_c0_g1"	688.851033176695	0.974278284984168	0.106278104880242	9.1672530864379	4.85225595268128e-20	4.63092497940108e-19
"TRINITY_DN4886_c0_g1"	25.7065829308946	-2.21519870208693	0.450184242905901	-4.92064912753945	8.62576469593543e-07	3.49008255454732e-06
"TRINITY_DN4887_c0_g1"	25.7814898058689	-0.261269837475408	0.351359501259404	-0.743596904421025	0.457120376561758	0.553034764316707
"TRINITY_DN4887_c0_g2"	7.51269805733842	-0.919691595095049	0.844238308850056	-1.08937439281542	0.275988818952484	0.359827243882927
"TRINITY_DN4888_c0_g1"	95.2017748951831	-0.131894751445769	0.184705052577377	-0.714083072473154	0.475175812534542	0.570630556332871
"TRINITY_DN4889_c0_g1"	45.8115938245527	-0.552321091065357	0.270362373206428	-2.04289185848967	0.0410631444502728	0.0730315222827969
"TRINITY_DN4890_c0_g1"	588.422354289621	0.527760860433016	0.138556515349648	3.80899345729943	0.00013953364957351	0.000420068098328662
"TRINITY_DN4890_c0_g2"	42.6856393305497	-3.34014927411254	0.479996039920992	-6.95870173150248	3.43422721945671e-12	2.1979054204523e-11
"TRINITY_DN4891_c0_g1"	56.0640688869619	0.471172165632336	0.226944620494765	2.07615481083062	0.0378796351930113	0.068154528013885
"TRINITY_DN4892_c0_g1"	303.941649401959	0.0479891428357316	0.119265245974019	0.40237323491695	0.68740936471979	0.763632212390373
"TRINITY_DN4893_c0_g1"	37.2795913408172	0.56190795103141	0.281780639181539	1.99413257299554	0.0461375683843684	0.0807425999713573
"TRINITY_DN4894_c0_g1"	100.870903333463	-0.115179337102494	0.164388102879852	-0.700654944516733	0.483518380217511	0.579178682898439
"TRINITY_DN4894_c1_g1"	20.1287860899669	-0.951645919825068	0.476614012086058	-1.99668053328914	0.0458598981420384	0.0803083360349876
"TRINITY_DN4894_c1_g2"	167.173757103029	0.69360766454236	0.151976963352605	4.56390000985285	5.02120005880695e-06	1.85000530443006e-05
"TRINITY_DN4894_c1_g3"	41.7652141665919	-1.71285062750217	0.318577608879861	-5.37655685697643	7.59237309252516e-08	3.42759415961302e-07
"TRINITY_DN4894_c1_g4"	265.04806681798	1.60483784859189	0.14272103634605	11.2445781622599	2.46271152559644e-29	3.32848464577507e-28
"TRINITY_DN4894_c1_g5"	181.416440166293	1.01021437551011	0.141739024812633	7.12728464758051	1.02368255174164e-12	6.71753085823221e-12
"TRINITY_DN4895_c0_g1"	12.5320135682239	-1.0257817575851	0.694146616554134	-1.47775950083465	0.139472161974728	0.206625425147744
"TRINITY_DN4896_c0_g1"	72.5364999288588	0.118654135020109	0.199279899351605	0.595414466818644	0.551566457624324	0.642509963485294
"TRINITY_DN4897_c0_g1"	72.2055760854589	0.810534699472553	0.199894230683442	4.05481787393923	5.01733792299459e-05	0.000161888008903266
"TRINITY_DN4898_c0_g1"	89.2281140581311	-0.0887871160985731	0.200554665488889	-0.442707806782445	0.657977094981083	0.73852993802457
"TRINITY_DN4899_c0_g1"	142.348723375962	-0.340253918816865	0.149285301092849	-2.27921916173946	0.0226540405896466	0.0435085545658173
"TRINITY_DN489_c0_g1"	3.42137989944964	-2.67391764216986	1.93638259240173	-1.38088291676561	0.167314963363873	0.239493066885796
"TRINITY_DN48_c0_g1"	10.5147090021893	-2.39548179600442	0.79497862103258	-3.01326568114874	0.00258452543035422	0.00618285766980077
"TRINITY_DN4900_c0_g1"	671.011841385463	0.433749698752162	0.116985703854376	3.70771542557108	0.000209137484580966	0.000611506539167134
"TRINITY_DN4901_c0_g1"	16.6571771290069	1.59342098878706	0.491300587590794	3.2432710829856	0.00118165723948548	0.00301865009758206
"TRINITY_DN4902_c0_g1"	430.413738458195	0.364449674967722	0.138159851747961	2.63788409119439	0.00834250911157545	0.0179167980919741
"TRINITY_DN4902_c0_g2"	36.0953051661417	3.47110724163527	0.377276555889345	9.2004318515178	3.56514042977428e-20	3.41450069330495e-19
"TRINITY_DN4903_c0_g1"	267.687328606426	4.75729034824022	0.186873665370626	25.4572539089716	5.86762993255716e-143	7.17301277148561e-141
"TRINITY_DN4904_c0_g1"	85.1902264360548	-0.26946958414145	0.180008316475437	-1.49698408061174	0.134397400366223	0.200568978471541
"TRINITY_DN4905_c0_g1"	257.297883759391	-0.0898712225721541	0.119610530428887	-0.751365471333528	0.452432736909023	0.548220088826169
"TRINITY_DN4906_c0_g1"	410.011541740742	0.265613497525954	0.139789630134473	1.9000944295399	0.0574207286012324	0.097294542492041
"TRINITY_DN4907_c0_g1"	135.637714837394	0.173116563127246	0.143872370553444	1.20326482743912	0.228873855345521	0.309563889697406
"TRINITY_DN4908_c0_g1"	2030.54642195189	1.96754976429205	0.129144430642704	15.235266085423	2.06285606859577e-52	5.5691995102536e-51
"TRINITY_DN4909_c1_g1"	6958.40894079972	1.67504383181993	0.141203697504984	11.862606018237	1.85122122599189e-32	2.79352107334143e-31
"TRINITY_DN4909_c1_g2"	14363.4459529054	1.41587208637724	0.0998966696715061	14.1733662496768	1.33923735376907e-45	2.99812806769702e-44
"TRINITY_DN4909_c1_g3"	689.965603126875	0.681685308629986	0.135403899402558	5.03445847304088	4.79201540405709e-07	1.98693321631635e-06
"TRINITY_DN4909_c2_g1"	4610.3949439745	1.56917134401586	0.155018405200058	10.1224841140042	4.39126521271602e-24	4.94585564330749e-23
"TRINITY_DN4909_c3_g1"	11112.4455097964	1.64936925567993	0.0862302297803915	19.1275062107627	1.49035150093829e-81	7.11185277640726e-80
"TRINITY_DN490_c0_g1"	4.00729716058398	-4.92591968229796	3.91440167443933	-1.25840935396685	0.208243750757552	0.287196350391959
"TRINITY_DN4910_c0_g1"	28.7500328618063	-0.899541538864771	0.365748726013129	-2.45945228209074	0.01391491942614	0.0283029190446247
"TRINITY_DN4910_c0_g2"	437.150803511864	-1.35970539055214	0.193451408213378	-7.02866628426077	2.08517022235482e-12	1.34798883061321e-11
"TRINITY_DN4911_c0_g1"	51.0729282254185	-1.25718743458953	0.263583603963734	-4.76959649873556	1.84595299339431e-06	7.14986421079745e-06
"TRINITY_DN4912_c0_g1"	69.9918211157673	-1.81073121179982	0.279313112609911	-6.48280059206776	9.00354630893763e-11	5.1747799176567e-10
"TRINITY_DN4913_c0_g1"	46.6519880492238	1.38481138254745	0.34709297755263	3.98974186199854	6.61452417939699e-05	0.000209386159650391
"TRINITY_DN4913_c0_g2"	68.3356386661329	-0.475607531311749	0.203380442054923	-2.33851164107172	0.0193607225016816	0.0378109245769692
"TRINITY_DN4914_c0_g1"	53.1551169999415	-0.349372324056239	0.2337415190765	-1.49469518909859	0.134994010426645	0.201196552526287
"TRINITY_DN4914_c0_g2"	314.815066533829	0.280130295660147	0.106585439816831	2.62822291807919	0.00858322484361955	0.0183865891511283
"TRINITY_DN4915_c0_g1"	2.1407803453612	-4.02185643110554	3.92104390998857	-1.02571063304345	0.305028000839139	NA
"TRINITY_DN4915_c1_g1"	14507.0778768514	1.73404216925383	0.0903084737321378	19.2013229500162	3.60784783625502e-82	1.73687541851569e-80
"TRINITY_DN4915_c3_g1"	2960.22091406964	1.85313809482244	0.0945474064887041	19.6000944250527	1.54337272327733e-85	7.8835188869753e-84
"TRINITY_DN4916_c0_g1"	124.206666960744	-0.343660419011688	0.163626090891353	-2.1002788561384	0.0357043181155074	0.0646146009808251
"TRINITY_DN4917_c0_g1"	28.1806405928501	-0.910563584377147	0.348883981780977	-2.60993233260214	0.00905601340443244	0.0192703746998289
"TRINITY_DN4918_c0_g1"	214.723144136292	-1.30876387795463	0.174693208819144	-7.49178452214227	6.79434046693459e-14	4.80639949806556e-13
"TRINITY_DN4918_c0_g2"	37.2183677631129	-0.205878763119102	0.348568582261055	-0.59064061879482	0.554761242940035	0.645402301452906
"TRINITY_DN4918_c0_g3"	25.1164935527704	-0.371867424262833	0.403347701357553	-0.921952506512949	0.356553349327048	0.448007903993335
"TRINITY_DN4919_c0_g1"	142.113009751179	-0.367100434821678	0.140864281737247	-2.60605762010293	0.00915910523228038	0.0194441102296996
"TRINITY_DN4920_c0_g1"	34.282260989568	-2.70658257210165	0.442826943866451	-6.11205485481459	9.83563610314899e-10	5.20991824743238e-09
"TRINITY_DN4920_c1_g1"	79.512604649348	2.01566824624336	0.205081218973971	9.82863402279264	8.47606101654328e-23	8.9970286692674e-22
"TRINITY_DN4921_c0_g1"	198.916205785627	-0.386010308953297	0.126603090764817	-3.04898013643573	0.00229619663432076	0.00555292717968656
"TRINITY_DN4922_c0_g1"	52.288667167861	-1.99985173324263	0.352305849307304	-5.67646474554622	1.37506878225781e-08	6.61980015529423e-08
"TRINITY_DN4923_c0_g1"	106.012471710683	-0.177607285759031	0.166906100503238	-1.06411500372681	0.287276604802927	0.372401937359209
"TRINITY_DN4923_c0_g2"	1416.92835024945	1.12721253309035	0.132901883065849	8.48153921590298	2.22234135076189e-17	1.90837205179869e-16
"TRINITY_DN4923_c0_g3"	4.85539760868666	-1.62842646838953	1.16730493320411	-1.3950309144327	0.163006517371437	0.234436339590381
"TRINITY_DN4924_c1_g1"	2934.33161638299	0.737728706269229	0.0867544318750837	8.50364287246411	1.8373216953636e-17	1.58651270202825e-16
"TRINITY_DN4925_c0_g1"	798.57121699098	0.986464367551031	0.088407869807472	11.1581058303891	6.53694928100787e-29	8.72662677022891e-28
"TRINITY_DN4925_c0_g2"	56.6440721996093	1.58462838911811	0.240389299513381	6.59192564862856	4.34158025148273e-11	2.56023811035947e-10
"TRINITY_DN4926_c0_g1"	47.4821567590065	-0.448093365049762	0.251888929694112	-1.77893234765782	0.075250854030069	0.122748019767189
"TRINITY_DN4926_c0_g2"	107.914283885848	0.316194876835443	0.158355828859076	1.9967365843971	0.0458538056936826	0.0803083360349876
"TRINITY_DN4926_c0_g3"	11.1844620664446	-2.52998389156638	0.823562124867381	-3.07200126763211	0.00212628822206924	0.00517192395620686
"TRINITY_DN4927_c0_g1"	75.9367885176486	-0.223815223713794	0.197409089162777	-1.13376351951679	0.256893757173358	0.33896210124202
"TRINITY_DN4927_c0_g2"	27.0185186318398	-0.249199234983123	0.348205593727363	-0.715666949274342	0.474197023383096	0.569580880371835
"TRINITY_DN4928_c0_g1"	335.701735058364	1.08130880968172	0.177328311635866	6.09777874557406	1.07552468212401e-09	5.6831998744581e-09
"TRINITY_DN4928_c1_g1"	321.566578542975	1.66615879885015	0.118834963756324	14.020779290737	1.16330199748385e-44	2.52629256140206e-43
"TRINITY_DN4929_c0_g1"	393.394794156521	0.502169734439022	0.201887169172357	2.48737815532152	0.0128688527321676	0.0263926706363777
"TRINITY_DN492_c0_g1"	4.83907885191557	-5.1979699679331	2.8289849239893	-1.83739754986151	0.066151228271512	0.109680792989036
"TRINITY_DN4930_c0_g1"	94.0950298876239	-0.383573661922845	0.187411008659192	-2.04669760152872	0.0406877849049725	0.0724415045694256
"TRINITY_DN4931_c0_g1"	100.904088406022	-0.114816383448193	0.16788443124537	-0.683901315902155	0.494037483041821	0.589184239339583
"TRINITY_DN4932_c0_g1"	35.6705994490374	1.38218097994927	0.291132535283711	4.74760053390227	2.058440796386e-06	7.92772950962111e-06
"TRINITY_DN4933_c0_g1"	50.0022044091654	0.627233310688563	0.260857549146272	2.40450511300653	0.0161943796747582	0.0322550845142801
"TRINITY_DN4934_c0_g1"	91.627406474652	-0.593084239842607	0.181233477319989	-3.27248722814851	0.00106605688904638	0.00274981008838896
"TRINITY_DN4935_c0_g1"	409.852388071116	0.303119265587929	0.108966610776948	2.78176281180669	0.00540645367355757	0.0121383029237116
"TRINITY_DN4936_c0_g1"	177.764565556225	0.340080474809701	0.142534550352657	2.38595115337495	0.0170350135246847	0.0337843505557
"TRINITY_DN4937_c0_g1"	464.346736721199	-0.434684418129679	0.123095511751456	-3.53127755792882	0.000413557540192741	0.00115401539812696
"TRINITY_DN4938_c0_g1"	371.710941968203	3.26101055562671	0.149450580519381	21.8199925640557	1.49883718072225e-105	1.03868461950689e-103
"TRINITY_DN4938_c1_g1"	136.666351586863	0.0735083203059182	0.273539878921538	0.268729812251629	0.788137608523105	0.847489094345661
"TRINITY_DN4938_c2_g1"	254.821935465431	-0.775988055705031	0.154210662267841	-5.0320000205774	4.8538921336113e-07	2.01105660372014e-06
"TRINITY_DN4938_c2_g2"	19.0627037268376	-1.0479727688103	0.472919552977065	-2.21596413642284	0.0266939584101271	0.0502735446602358
"TRINITY_DN4938_c2_g3"	157.866769872718	0.0791418204499902	0.174849382012485	0.452628539712764	0.650816244370106	0.732403882783074
"TRINITY_DN4938_c2_g4"	271.494435545623	0.262323220441832	0.107579078752154	2.43842226095081	0.0147515311941866	0.0297822711806922
"TRINITY_DN4939_c0_g1"	2906.20046478637	1.77102077352284	0.125548043970332	14.1063191230708	3.47234991067973e-45	7.6631170442587e-44
"TRINITY_DN4940_c0_g1"	92.513429152238	-0.393268162708669	0.177502654174203	-2.21556215335637	0.0267215032572566	0.0503159127768427
"TRINITY_DN4941_c0_g1"	489.269631796219	0.14646889323363	0.129160043743992	1.13401086735419	0.256789989534376	0.33896210124202
"TRINITY_DN4942_c0_g1"	183.605057983235	0.834894771066673	0.16555755202502	5.04292773633485	4.5846242566364e-07	1.90602643913657e-06
"TRINITY_DN4942_c0_g2"	2316.9610198679	-0.315573363089643	0.15046010223401	-2.0973889981733	0.0359591542014408	0.0650325129174992
"TRINITY_DN4943_c0_g1"	114.363786989845	-1.75067921658585	0.187224371029262	-9.35070155109363	8.70682691856687e-21	8.54966397779851e-20
"TRINITY_DN4943_c0_g2"	1190.05505664205	0.99683156138009	0.113838129672467	8.75657008990008	2.01281586621091e-18	1.80987079540287e-17
"TRINITY_DN4944_c0_g1"	121.647964127021	-0.236479935697041	0.155012954795458	-1.52554950009876	0.127122096951115	0.191802581448915
"TRINITY_DN4945_c0_g1"	24.7193753556803	-0.921693314585914	0.382730737759723	-2.40820300972155	0.0160312637856793	0.0319567881986424
"TRINITY_DN4946_c0_g1"	1629.95037817309	-1.53886558023557	0.184498720936223	-8.34079267556289	7.37941775896578e-17	6.15706021606961e-16
"TRINITY_DN4947_c0_g1"	193.097285914668	0.731943669931949	0.122072008960842	5.99599921523976	2.02237996786926e-09	1.04529662947352e-08
"TRINITY_DN4948_c0_g1"	6.56718595797347	-2.16494330600644	1.0848099157902	-1.99568908293896	0.0459677761191459	0.0804713441957052
"TRINITY_DN4948_c0_g2"	85.7659285512164	-2.07305413881511	0.224269394608031	-9.24358913278518	2.38364496692044e-20	2.30115858385931e-19
"TRINITY_DN4948_c0_g3"	6.93925757354433	-2.65142438598882	1.0519448778422	-2.52049745365704	0.011718908617224	0.0242490920036891
"TRINITY_DN4949_c0_g1"	90.9748326165719	0.0211968484188461	0.19262520027989	0.110041927993048	0.912376123077601	0.9361233703399
"TRINITY_DN4949_c1_g1"	92.8091970611599	-0.394240763865297	0.177215569244756	-2.22463954801174	0.0261054454877874	0.0493274134955066
"TRINITY_DN4950_c0_g1"	186.049217104038	-0.443299851582626	0.144023712317137	-3.07796434663822	0.00208419849150662	0.00507635540353525
"TRINITY_DN4951_c0_g1"	224.274258353497	-2.08190831759595	0.1985394925781	-10.4861168453777	1.00056442675591e-25	1.1949660771794e-24
"TRINITY_DN4951_c0_g2"	87.3448567756136	0.851136344609451	0.224480431762186	3.79158369363413	0.00014968968581337	0.000448162845803376
"TRINITY_DN4952_c0_g1"	58.7773545709806	1.88575878120902	0.237733326953868	7.93224410465155	2.15220867641295e-15	1.66071137584205e-14
"TRINITY_DN4953_c0_g1"	31.515298227026	-1.22952204600027	0.468290272496312	-2.62555538351472	0.00865077342291122	0.0185130635014308
"TRINITY_DN4954_c0_g1"	62.764268705297	-2.08666791196321	0.271302747964095	-7.6912892612476	1.45659698203391e-14	1.07442543488332e-13
"TRINITY_DN4955_c0_g1"	151.354496612487	0.549199340471044	0.140483208734779	3.90935931359519	9.2541231034238e-05	0.00028611781575803
"TRINITY_DN4956_c1_g1"	198.991837492201	-1.02773166516476	0.163086148333811	-6.30177164440208	2.9426249637799e-10	1.62764410807958e-09
"TRINITY_DN4956_c1_g2"	265.06936415864	-0.313782433235459	0.130503002540733	-2.40440776937313	0.0161986931788627	0.0322550845142801
"TRINITY_DN4956_c1_g3"	2577.69178651629	5.66213749425825	0.104273046251327	54.3010653070491	0	0
"TRINITY_DN4957_c0_g1"	55.4916198039194	0.0224358677589588	0.240980629850772	0.0931023699824018	0.925822234642481	0.94528396329863
"TRINITY_DN4957_c0_g2"	58.2537461702951	-0.0215676598043029	0.230027666764556	-0.093761155376055	0.925298889220252	0.944838283877648
"TRINITY_DN4958_c0_g1"	122.4238347089	-0.802564107690431	0.17343676922419	-4.62741615448918	3.70256050964086e-06	1.3886197292276e-05
"TRINITY_DN4958_c0_g2"	89.2717634696737	-1.77733632208573	0.249873185330083	-7.11295339569095	1.13585643150247e-12	7.43121946767703e-12
"TRINITY_DN4958_c0_g3"	1.48842465964548	-3.49719889791315	3.92729029332362	-0.890486477115881	0.373204726400967	NA
"TRINITY_DN4958_c1_g1"	87.6517741371562	-1.91478824584717	0.23055537297225	-8.30511222168587	9.97251472519755e-17	8.24475381536089e-16
"TRINITY_DN4959_c0_g1"	16.4193688376322	-1.61749074329845	0.527001617354887	-3.06923297772199	0.00214609158224683	0.00521776009270291
"TRINITY_DN4959_c1_g1"	176.441971160373	-0.493681129091859	0.15420195299585	-3.20152319410083	0.00136703069212608	0.00345488825327102
"TRINITY_DN4959_c1_g2"	464.043158882926	-1.42536012880571	0.171385081032379	-8.31671065077374	9.04381825214256e-17	7.49975172128896e-16
"TRINITY_DN495_c0_g1"	4.48509239425634	6.14105577185814	2.80221894570408	2.19149748497441	0.0284158115413367	0.0530935994452591
"TRINITY_DN495_c0_g2"	5.46911208757489	0.655648139121148	3.22990417547887	0.202993062177747	0.839140454906052	0.884101328604191
"TRINITY_DN4960_c0_g1"	557.831313310344	-0.564020737604026	0.087370267992946	-6.45552257719483	1.07846100366485e-10	6.1593993280176e-10
"TRINITY_DN4961_c0_g1"	185.403854783767	0.294676378101619	0.126468005034419	2.33004686063815	0.0198036745295866	0.0385997812400398
